epoch,step,test_loss_epoch,test_loss_step,train_loss_epoch,train_loss_step,val_IoU,val_MaP,val_loss_epoch,val_loss_step
,656,,,,,,,,0.3419680595397949
,657,,,,,,,,0.3175274133682251
,658,,,,,,,,0.2894989252090454
,659,,,,,,,,0.3069855570793152
,660,,,,,,,,0.35435593128204346
,661,,,,,,,,0.3556448221206665
,662,,,,,,,,0.3009685277938843
,663,,,,,,,,0.308479905128479
,664,,,,,,,,0.37262094020843506
,665,,,,,,,,0.321327805519104
,666,,,,,,,,0.3322739601135254
,667,,,,,,,,0.30849748849868774
,668,,,,,,,,0.31399405002593994
,669,,,,,,,,0.3484424352645874
,670,,,,,,,,0.3866140842437744
,671,,,,,,,,0.3506326675415039
,672,,,,,,,,0.3369942903518677
,673,,,,,,,,0.30636417865753174
,674,,,,,,,,0.35949915647506714
,675,,,,,,,,0.36136317253112793
,676,,,,,,,,0.343880295753479
,677,,,,,,,,0.3031778335571289
,678,,,,,,,,0.29798001050949097
,679,,,,,,,,0.29710906744003296
,680,,,,,,,,0.2948489189147949
,681,,,,,,,,0.30484068393707275
,682,,,,,,,,0.298647403717041
,683,,,,,,,,0.3133988380432129
,684,,,,,,,,0.2935049533843994
,685,,,,,,,,0.3708879351615906
,686,,,,,,,,0.3005393147468567
,687,,,,,,,,0.3439849019050598
,688,,,,,,,,0.29124128818511963
,689,,,,,,,,0.2979915738105774
,690,,,,,,,,0.3275757431983948
,691,,,,,,,,0.3144603967666626
,692,,,,,,,,0.3391883969306946
,693,,,,,,,,0.30111849308013916
,694,,,,,,,,0.31246232986450195
,695,,,,,,,,0.3431433439254761
,696,,,,,,,,0.28071165084838867
,697,,,,,,,,0.3479374051094055
,698,,,,,,,,0.33938705921173096
,699,,,,,,,,0.3156120777130127
,700,,,,,,,,0.3486826419830322
,701,,,,,,,,0.3006030321121216
,702,,,,,,,,0.3295775055885315
,703,,,,,,,,0.34330111742019653
,704,,,,,,,,0.3493109941482544
,705,,,,,,,,0.3413362503051758
,706,,,,,,,,0.2933638095855713
,707,,,,,,,,0.3351173400878906
,708,,,,,,,,0.31228142976760864
,709,,,,,,,,0.3797534704208374
,710,,,,,,,,0.3198004364967346
,711,,,,,,,,0.3037015199661255
,712,,,,,,,,0.3540843725204468
,713,,,,,,,,0.2947990894317627
,714,,,,,,,,0.3068804144859314
,715,,,,,,,,0.3151438236236572
,716,,,,,,,,0.33633744716644287
,717,,,,,,,,0.3385894298553467
,718,,,,,,,,0.2921332120895386
,719,,,,,,,,0.29915618896484375
,720,,,,,,,,0.31364190578460693
,721,,,,,,,,0.2710278034210205
,722,,,,,,,,0.333182156085968
,723,,,,,,,,0.31268632411956787
,724,,,,,,,,0.2780874967575073
,725,,,,,,,,0.29824239015579224
,726,,,,,,,,0.3494511842727661
,727,,,,,,,,0.30600059032440186
,728,,,,,,,,0.3274953365325928
,729,,,,,,,,0.3044472932815552
,730,,,,,,,,0.302797794342041
,731,,,,,,,,0.32304227352142334
,732,,,,,,,,0.30868637561798096
,733,,,,,,,,0.3132043480873108
,734,,,,,,,,0.3070884943008423
,735,,,,,,,,0.31932270526885986
,736,,,,,,,,0.3546886444091797
,737,,,,,,,,0.32986319065093994
,738,,,,,,,,0.2904035449028015
,739,,,,,,,,0.34763848781585693
,740,,,,,,,,0.30398058891296387
,741,,,,,,,,0.3213536739349365
,742,,,,,,,,0.30400121212005615
,743,,,,,,,,0.2933107614517212
,744,,,,,,,,0.3484898805618286
,745,,,,,,,,0.3435642719268799
,746,,,,,,,,0.3068115711212158
,747,,,,,,,,0.30438196659088135
,748,,,,,,,,0.34066903591156006
,749,,,,,,,,0.3513059616088867
,750,,,,,,,,0.30395013093948364
,751,,,,,,,,0.310160756111145
,752,,,,,,,,0.2957823872566223
,753,,,,,,,,0.3114520311355591
,754,,,,,,,,0.3034323453903198
,755,,,,,,,,0.29550594091415405
,756,,,,,,,,0.2884174585342407
,757,,,,,,,,0.3373905420303345
,758,,,,,,,,0.3038426637649536
,759,,,,,,,,0.3102152347564697
,760,,,,,,,,0.3198245167732239
,761,,,,,,,,0.3126990795135498
,762,,,,,,,,0.288310170173645
,763,,,,,,,,0.31269246339797974
3,3059,,,,,0.5567265152931213,0.0,0.31781184673309326,
3,3059,,,0.31962457299232483,,,,,
,0,,0.2889649271965027,,,,,,
,1,,0.2893525958061218,,,,,,
,2,,0.30703604221343994,,,,,,
,3,,0.29856252670288086,,,,,,
,4,,0.30865830183029175,,,,,,
,5,,0.2859349250793457,,,,,,
,6,,0.31301194429397583,,,,,,
,7,,0.29245924949645996,,,,,,
,8,,0.3129771947860718,,,,,,
,9,,0.28973889350891113,,,,,,
,10,,0.3054349422454834,,,,,,
,11,,0.3157656192779541,,,,,,
,12,,0.3276480436325073,,,,,,
,13,,0.31698209047317505,,,,,,
,14,,0.30864018201828003,,,,,,
,15,,0.34692662954330444,,,,,,
,16,,0.30692118406295776,,,,,,
,17,,0.30870532989501953,,,,,,
,18,,0.30544155836105347,,,,,,
,19,,0.28829634189605713,,,,,,
,20,,0.2897162437438965,,,,,,
,21,,0.3152307868003845,,,,,,
,22,,0.298148512840271,,,,,,
,23,,0.301263689994812,,,,,,
,24,,0.31644541025161743,,,,,,
,25,,0.29750317335128784,,,,,,
,26,,0.2881265878677368,,,,,,
,27,,0.29877912998199463,,,,,,
,28,,0.29281771183013916,,,,,,
,29,,0.29633861780166626,,,,,,
,30,,0.29955875873565674,,,,,,
,31,,0.28739404678344727,,,,,,
,32,,0.3036919832229614,,,,,,
,33,,0.31166625022888184,,,,,,
,34,,0.2954898476600647,,,,,,
,35,,0.3075564503669739,,,,,,
,36,,0.3246985077857971,,,,,,
,37,,0.29564356803894043,,,,,,
,38,,0.3039909601211548,,,,,,
,39,,0.30819863080978394,,,,,,
,40,,0.2934839725494385,,,,,,
,41,,0.29624056816101074,,,,,,
,42,,0.32605618238449097,,,,,,
,43,,0.43295013904571533,,,,,,
,44,,0.41148805618286133,,,,,,
,45,,0.32832276821136475,,,,,,
,46,,0.3804284334182739,,,,,,
,47,,0.3236052989959717,,,,,,
,48,,0.378662109375,,,,,,
,49,,0.36588042974472046,,,,,,
,50,,0.37314772605895996,,,,,,
,51,,0.32914698123931885,,,,,,
,52,,0.2981300950050354,,,,,,
,53,,0.33925747871398926,,,,,,
,54,,0.32294440269470215,,,,,,
,55,,0.33455824851989746,,,,,,
,56,,0.3206963539123535,,,,,,
,57,,0.31460368633270264,,,,,,
,58,,0.3984733819961548,,,,,,
,59,,0.3385559916496277,,,,,,
,60,,0.3699212074279785,,,,,,
,61,,0.34715425968170166,,,,,,
,62,,0.3643054962158203,,,,,,
,63,,0.3130453824996948,,,,,,
,64,,0.3838311433792114,,,,,,
,65,,0.30070531368255615,,,,,,
,66,,0.32758933305740356,,,,,,
,67,,0.3068053722381592,,,,,,
,68,,0.3858300447463989,,,,,,
,69,,0.36797642707824707,,,,,,
,70,,0.32082539796829224,,,,,,
,71,,0.37437009811401367,,,,,,
,72,,0.4354037642478943,,,,,,
,73,,0.28790175914764404,,,,,,
,74,,0.35147780179977417,,,,,,
,75,,0.38399237394332886,,,,,,
,76,,0.36154037714004517,,,,,,
,77,,0.371931791305542,,,,,,
,78,,0.3117203712463379,,,,,,
,79,,0.3756387233734131,,,,,,
,80,,0.3133951425552368,,,,,,
,81,,0.3199073076248169,,,,,,
,82,,0.2906956076622009,,,,,,
,83,,0.31551212072372437,,,,,,
,84,,0.2949363589286804,,,,,,
,85,,0.2884683609008789,,,,,,
,86,,0.288777232170105,,,,,,
,87,,0.300487756729126,,,,,,
,88,,0.31331562995910645,,,,,,
,89,,0.2978217601776123,,,,,,
,90,,0.3224397897720337,,,,,,
,91,,0.326343834400177,,,,,,
,92,,0.3128199577331543,,,,,,
,93,,0.30232423543930054,,,,,,
,94,,0.32509279251098633,,,,,,
,95,,0.3036181926727295,,,,,,
,96,,0.30043941736221313,,,,,,
,97,,0.280448317527771,,,,,,
,98,,0.28943192958831787,,,,,,
,99,,0.30564451217651367,,,,,,
,100,,0.28265607357025146,,,,,,
,101,,0.32865625619888306,,,,,,
,102,,0.3014233112335205,,,,,,
,103,,0.3103826642036438,,,,,,
,104,,0.28821873664855957,,,,,,
,105,,0.3172600269317627,,,,,,
,106,,0.3185783624649048,,,,,,
,107,,0.29246699810028076,,,,,,
,108,,0.30289340019226074,,,,,,
,109,,0.2886938452720642,,,,,,
,110,,0.302703857421875,,,,,,
,111,,0.3018302917480469,,,,,,
,112,,0.30162346363067627,,,,,,
,113,,0.31028759479522705,,,,,,
,114,,0.29124778509140015,,,,,,
,115,,0.2995326519012451,,,,,,
,116,,0.28876185417175293,,,,,,
,117,,0.29477745294570923,,,,,,
,118,,0.2830430269241333,,,,,,
,119,,0.31071484088897705,,,,,,
,120,,0.29213547706604004,,,,,,
,121,,0.312458872795105,,,,,,
,122,,0.30308830738067627,,,,,,
,123,,0.29368919134140015,,,,,,
,124,,0.3205212354660034,,,,,,
,125,,0.29114973545074463,,,,,,
,126,,0.31441164016723633,,,,,,
,127,,0.3083003759384155,,,,,,
,128,,0.29196107387542725,,,,,,
,129,,0.31609421968460083,,,,,,
,130,,0.2832413911819458,,,,,,
,131,,0.37353217601776123,,,,,,
,132,,0.3308675289154053,,,,,,
,133,,0.3495669364929199,,,,,,
,134,,0.3269771337509155,,,,,,
,135,,0.3325868844985962,,,,,,
,136,,0.35090160369873047,,,,,,
,137,,0.3102909326553345,,,,,,
,138,,0.3396340608596802,,,,,,
,139,,0.3486708998680115,,,,,,
,140,,0.340096116065979,,,,,,
,141,,0.3643258810043335,,,,,,
,142,,0.408740758895874,,,,,,
,143,,0.33838486671447754,,,,,,
,144,,0.342986524105072,,,,,,
,145,,0.33845674991607666,,,,,,
,146,,0.31899672746658325,,,,,,
,147,,0.32381224632263184,,,,,,
,148,,0.34920060634613037,,,,,,
,149,,0.2973365783691406,,,,,,
,150,,0.35385918617248535,,,,,,
,151,,0.31575632095336914,,,,,,
,152,,0.2808687686920166,,,,,,
,153,,0.3529536724090576,,,,,,
,154,,0.2986729145050049,,,,,,
,155,,0.3313208222389221,,,,,,
,156,,0.33903414011001587,,,,,,
,157,,0.31750917434692383,,,,,,
,158,,0.2933107614517212,,,,,,
,159,,0.3293246030807495,,,,,,
,160,,0.32355713844299316,,,,,,
,161,,0.3188191056251526,,,,,,
,162,,0.32966411113739014,,,,,,
,163,,0.31134873628616333,,,,,,
,164,,0.35286450386047363,,,,,,
,165,,0.3207341432571411,,,,,,
,166,,0.40692460536956787,,,,,,
,167,,0.3789479732513428,,,,,,
,168,,0.2797739505767822,,,,,,
,169,,0.25895416736602783,,,,,,
,170,,0.2972078323364258,,,,,,
,171,,0.22621142864227295,,,,,,
,172,,0.25378739833831787,,,,,,
,173,,0.23589646816253662,,,,,,
,174,,0.24390292167663574,,,,,,
,175,,0.24684154987335205,,,,,,
,176,,0.23422926664352417,,,,,,
,177,,0.2691396474838257,,,,,,
,178,,0.26882362365722656,,,,,,
,179,,0.2659151554107666,,,,,,
,180,,0.24651622772216797,,,,,,
,181,,0.26447635889053345,,,,,,
,182,,0.24209898710250854,,,,,,
,183,,0.24714922904968262,,,,,,
,184,,0.24800646305084229,,,,,,
,185,,0.2541877031326294,,,,,,
,186,,0.2488877773284912,,,,,,
,187,,0.2556622624397278,,,,,,
,188,,0.25281453132629395,,,,,,
,189,,0.2898414134979248,,,,,,
,190,,0.2477409839630127,,,,,,
,191,,0.25069892406463623,,,,,,
,192,,0.2577173709869385,,,,,,
,193,,0.24585574865341187,,,,,,
,194,,0.2622488737106323,,,,,,
,195,,0.25356924533843994,,,,,,
,196,,0.2624173164367676,,,,,,
,197,,0.27249836921691895,,,,,,
,198,,0.2441198229789734,,,,,,
,199,,0.24789047241210938,,,,,,
,200,,0.23181188106536865,,,,,,
,201,,0.27541208267211914,,,,,,
,202,,0.2476818561553955,,,,,,
,203,,0.2511700391769409,,,,,,
,204,,0.2544567584991455,,,,,,
,205,,0.26608437299728394,,,,,,
,206,,0.24109578132629395,,,,,,
,207,,0.26298320293426514,,,,,,
,208,,0.26013898849487305,,,,,,
,209,,0.24826371669769287,,,,,,
,210,,0.2610384225845337,,,,,,
,211,,0.2482151985168457,,,,,,
,212,,0.23507022857666016,,,,,,
,213,,0.26658761501312256,,,,,,
,214,,0.252999484539032,,,,,,
,215,,0.2574390172958374,,,,,,
,216,,0.265619158744812,,,,,,
,217,,0.2480306625366211,,,,,,
,218,,0.37400490045547485,,,,,,
,219,,0.31769829988479614,,,,,,
,220,,0.3326568603515625,,,,,,
,221,,0.3278185725212097,,,,,,
,222,,0.3271943926811218,,,,,,
,223,,0.3476240634918213,,,,,,
,224,,0.3567591905593872,,,,,,
,225,,0.32727718353271484,,,,,,
,226,,0.3377608060836792,,,,,,
,227,,0.3327626585960388,,,,,,
,228,,0.3367847204208374,,,,,,
,229,,0.3284236788749695,,,,,,
,230,,0.3531954288482666,,,,,,
,231,,0.334991991519928,,,,,,
,232,,0.42540884017944336,,,,,,
,233,,0.37636423110961914,,,,,,
,234,,0.3567657470703125,,,,,,
,235,,0.40073996782302856,,,,,,
,236,,0.35670173168182373,,,,,,
,237,,0.32374894618988037,,,,,,
,238,,0.32732802629470825,,,,,,
,239,,0.34198784828186035,,,,,,
,240,,0.33083605766296387,,,,,,
,241,,0.31353193521499634,,,,,,
,242,,0.35318803787231445,,,,,,
,243,,0.3288908004760742,,,,,,
,244,,0.3507159948348999,,,,,,
,245,,0.36178839206695557,,,,,,
,246,,0.353901743888855,,,,,,
,247,,0.3061795234680176,,,,,,
,248,,0.3517804741859436,,,,,,
,249,,0.32259392738342285,,,,,,
,250,,0.35374951362609863,,,,,,
,251,,0.3687138557434082,,,,,,
,252,,0.3578592538833618,,,,,,
,253,,0.33029305934906006,,,,,,
,254,,0.3388294577598572,,,,,,
,255,,0.3346101641654968,,,,,,
,256,,0.3579639196395874,,,,,,
,257,,0.3456984758377075,,,,,,
,258,,0.3661313056945801,,,,,,
,259,,0.341796875,,,,,,
,260,,0.35569483041763306,,,,,,
,261,,0.3510822057723999,,,,,,
,262,,0.3467170000076294,,,,,,
,263,,0.3332976698875427,,,,,,
,264,,0.3591017723083496,,,,,,
,265,,0.3474178910255432,,,,,,
,266,,0.3254913091659546,,,,,,
,267,,0.3245289921760559,,,,,,
,268,,0.3693212866783142,,,,,,
,269,,0.32084953784942627,,,,,,
,270,,0.3571755886077881,,,,,,
,271,,0.4520763158798218,,,,,,
,272,,0.31963276863098145,,,,,,
,273,,0.34721219539642334,,,,,,
,274,,0.37738800048828125,,,,,,
,275,,0.4323112368583679,,,,,,
,276,,0.4367574453353882,,,,,,
,277,,0.3591289520263672,,,,,,
,278,,0.3800417184829712,,,,,,
,279,,0.439181387424469,,,,,,
,280,,0.3475993871688843,,,,,,
,281,,0.3925342559814453,,,,,,
,282,,0.40032899379730225,,,,,,
,283,,0.29786133766174316,,,,,,
,284,,0.34970223903656006,,,,,,
,285,,0.328141987323761,,,,,,
,286,,0.3348398208618164,,,,,,
,287,,0.3648803234100342,,,,,,
,288,,0.31878364086151123,,,,,,
,289,,0.3100939989089966,,,,,,
,290,,0.349889874458313,,,,,,
,291,,0.3023359775543213,,,,,,
,292,,0.3601803183555603,,,,,,
,293,,0.30798399448394775,,,,,,
,294,,0.37582170963287354,,,,,,
,295,,0.38184916973114014,,,,,,
,296,,0.33928924798965454,,,,,,
,297,,0.36208462715148926,,,,,,
,298,,0.37325453758239746,,,,,,
,299,,0.3567407727241516,,,,,,
,300,,0.37049180269241333,,,,,,
,301,,0.339546799659729,,,,,,
,302,,0.3732137084007263,,,,,,
,303,,0.35781943798065186,,,,,,
,304,,0.3396916389465332,,,,,,
,305,,0.38690346479415894,,,,,,
,306,,0.36906546354293823,,,,,,
,307,,0.3604300022125244,,,,,,
,308,,0.3782680034637451,,,,,,
,309,,0.33870387077331543,,,,,,
,310,,0.3621811866760254,,,,,,
,311,,0.3987043499946594,,,,,,
,312,,0.3702083230018616,,,,,,
,313,,0.3011133670806885,,,,,,
,314,,0.3297032117843628,,,,,,
,315,,0.32370638847351074,,,,,,
,316,,0.38032543659210205,,,,,,
,317,,0.3174015283584595,,,,,,
,318,,0.3224077820777893,,,,,,
,319,,0.33812129497528076,,,,,,
,320,,0.44000089168548584,,,,,,
,321,,0.4464104175567627,,,,,,
,322,,0.3251389265060425,,,,,,
,323,,0.32223474979400635,,,,,,
,324,,0.3412237763404846,,,,,,
,325,,0.3503068685531616,,,,,,
,326,,0.3806198239326477,,,,,,
,327,,0.3580586314201355,,,,,,
,328,,0.3498004674911499,,,,,,
,329,,0.3737914562225342,,,,,,
,330,,0.33515697717666626,,,,,,
,331,,0.328213095664978,,,,,,
,332,,0.36551326513290405,,,,,,
,333,,0.390583872795105,,,,,,
,334,,0.37127721309661865,,,,,,
,335,,0.4380326271057129,,,,,,
,336,,0.3353919982910156,,,,,,
,337,,0.40403711795806885,,,,,,
,338,,0.3569808602333069,,,,,,
,339,,0.33555322885513306,,,,,,
,340,,0.40325528383255005,,,,,,
,341,,0.3382718563079834,,,,,,
,342,,0.42412275075912476,,,,,,
,343,,0.44377923011779785,,,,,,
,344,,0.34878289699554443,,,,,,
,345,,0.3604111075401306,,,,,,
,346,,0.328948974609375,,,,,,
,347,,0.320703387260437,,,,,,
,348,,0.317979097366333,,,,,,
,349,,0.33005279302597046,,,,,,
,350,,0.3681067228317261,,,,,,
,351,,0.3232395648956299,,,,,,
,352,,0.35075247287750244,,,,,,
,353,,0.31282758712768555,,,,,,
,354,,0.32539689540863037,,,,,,
,355,,0.30878710746765137,,,,,,
,356,,0.3073798418045044,,,,,,
,357,,0.3116023540496826,,,,,,
,358,,0.3303943872451782,,,,,,
,359,,0.32830095291137695,,,,,,
,360,,0.3576642870903015,,,,,,
,361,,0.3229268789291382,,,,,,
,362,,0.31888675689697266,,,,,,
,363,,0.3151717782020569,,,,,,
,364,,0.31496965885162354,,,,,,
,365,,0.3231097459793091,,,,,,
,366,,0.34007805585861206,,,,,,
,367,,0.33171212673187256,,,,,,
,368,,0.33329737186431885,,,,,,
,369,,0.3299102783203125,,,,,,
,370,,0.33511197566986084,,,,,,
,371,,0.3270491361618042,,,,,,
,372,,0.3061090111732483,,,,,,
,373,,0.3178342580795288,,,,,,
,374,,0.3608158230781555,,,,,,
,375,,0.3203691244125366,,,,,,
,376,,0.3312067985534668,,,,,,
,377,,0.3399384617805481,,,,,,
,378,,0.32470703125,,,,,,
,379,,0.32884955406188965,,,,,,
,380,,0.31340497732162476,,,,,,
,381,,0.32623642683029175,,,,,,
,382,,0.3199748992919922,,,,,,
,383,,0.3324671983718872,,,,,,
,384,,0.3497762680053711,,,,,,
,385,,0.33899712562561035,,,,,,
,386,,0.32408469915390015,,,,,,
,387,,0.32564520835876465,,,,,,
,388,,0.33786821365356445,,,,,,
,389,,0.3174988031387329,,,,,,
,390,,0.32383739948272705,,,,,,
4,3060,0.3248176574707031,,,,0.5862681269645691,0.0,,
